run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,restriction,unit,prior_mean,prior_sd,sddr_bf01
hsa_full_unemployment_gap_exclude_covid_baseline_20260623_040307,hsa_full,unemployment_gap_exclude_covid,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.6724780869090633
hsa_full_unemployment_gap_exclude_covid_baseline_20260623_040307,hsa_full,unemployment_gap_exclude_covid,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,0.8981906633886743
hsa_full_unemployment_gap_exclude_covid_baseline_20260623_040307,hsa_full,unemployment_gap_exclude_covid,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,1.0218912317615212
hsa_full_unemployment_gap_full_baseline_20260623_035723,hsa_full,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,1.3799438811711346
hsa_full_unemployment_gap_full_baseline_20260623_035723,hsa_full,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.5267855176452522
hsa_full_unemployment_gap_full_baseline_20260623_035723,hsa_full,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,1.3569698994699189
hsa_full_unemployment_gap_full_baseline_20260623_035723,hsa_full,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.8911079771789792
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,3.2426909322251345
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.9059855266426461
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,0.9382924410134835
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.9924760527441687
hsa_full_unemployment_gap_pre_2008_baseline_20260623_040017,hsa_full,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.08639332862881981
hsa_full_unemployment_gap_pre_2008_baseline_20260623_040017,hsa_full,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.1130502223522738
hsa_full_unemployment_gap_pre_2008_baseline_20260623_040017,hsa_full,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,0.18722286647371952
hsa_full_unemployment_gap_pre_2008_baseline_20260623_040017,hsa_full,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,1.0048902120877188
hsa_full_unemployment_gap_start_1988_baseline_20260623_040601,hsa_full,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,4.468876403386316
hsa_full_unemployment_gap_start_1988_baseline_20260623_040601,hsa_full,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.0855013787455323
hsa_full_unemployment_gap_start_1988_baseline_20260623_040601,hsa_full,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,0.8152034849640025
hsa_full_unemployment_gap_start_1988_baseline_20260623_040601,hsa_full,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,1.0027195492812568
hsa_steady_unemployment_gap_baseline_20260702_113759,hsa_steady,unemployment_gap,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.9313336963887168
hsa_steady_unemployment_gap_baseline_20260702_113759,hsa_steady,unemployment_gap,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.04958707499848797
hsa_steady_unemployment_gap_baseline_20260702_145850,hsa_steady,unemployment_gap,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.9313336963887168
hsa_steady_unemployment_gap_baseline_20260702_145850,hsa_steady,unemployment_gap,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.04958707499848797
hsa_steady_unemployment_gap_baseline_annual_q4_20260702_114922,hsa_steady,unemployment_gap,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.5094688671772281
hsa_steady_unemployment_gap_baseline_annual_q4_20260702_114922,hsa_steady,unemployment_gap,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.09779904927022044
hsa_steady_unemployment_gap_baseline_annual_q4_20260702_195929,hsa_steady,unemployment_gap,baseline,unrestricted,annual_q4,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.5578602295203389
hsa_steady_unemployment_gap_baseline_annual_q4_20260702_195929,hsa_steady,unemployment_gap,baseline,unrestricted,annual_q4,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.08495844233630107
hsa_steady_unemployment_gap_baseline_restricted_kappa_20260623_000857,hsa_steady,unemployment_gap,baseline,restricted_kappa,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.4568088441412488
hsa_steady_unemployment_gap_baseline_restricted_kappa_20260623_000857,hsa_steady,unemployment_gap,baseline,restricted_kappa,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.15890511899434326
hsa_steady_unemployment_gap_baseline_restricted_kappa_t_20260702_071705,hsa_steady,unemployment_gap,baseline,restricted_kappa_t,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.0023397604652382765
hsa_steady_unemployment_gap_baseline_restricted_kappa_t_20260702_071705,hsa_steady,unemployment_gap,baseline,restricted_kappa_t,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.10478110151801007
hsa_steady_unemployment_gap_core_baseline_20260709_155606,hsa_steady,unemployment_gap_core,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.263594095653983
hsa_steady_unemployment_gap_core_baseline_20260709_155606,hsa_steady,unemployment_gap_core,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.01261330926256722
hsa_steady_unemployment_gap_core_baseline_annual_q4_20260709_145612,hsa_steady,unemployment_gap_core,baseline,unrestricted,annual_q4,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.1079648600075412
hsa_steady_unemployment_gap_core_baseline_annual_q4_20260709_145612,hsa_steady,unemployment_gap_core,baseline,unrestricted,annual_q4,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.05967419906364178
hsa_steady_unemployment_gap_core_baseline_restricted_kappa_20260709_151602,hsa_steady,unemployment_gap_core,baseline,restricted_kappa,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.0020271317152218654
hsa_steady_unemployment_gap_core_baseline_restricted_kappa_20260709_151602,hsa_steady,unemployment_gap_core,baseline,restricted_kappa,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.10029830491672015
hsa_steady_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153557,hsa_steady,unemployment_gap_core,baseline,restricted_kappa_t,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.0020271317152218654
hsa_steady_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153557,hsa_steady,unemployment_gap_core,baseline,restricted_kappa_t,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.10029830491672015
hsa_steady_unemployment_gap_core_end_2019_baseline_20260709_170948,hsa_steady,unemployment_gap_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.27371394101516444
hsa_steady_unemployment_gap_core_end_2019_baseline_20260709_170948,hsa_steady,unemployment_gap_core_end_2019,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.01390840280384919
hsa_steady_unemployment_gap_core_exclude_covid_baseline_20260709_170334,hsa_steady,unemployment_gap_core_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.33353421850419385
hsa_steady_unemployment_gap_core_exclude_covid_baseline_20260709_170334,hsa_steady,unemployment_gap_core_exclude_covid,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.0011612717368124027
hsa_steady_unemployment_gap_core_full_baseline_20260709_165648,hsa_steady,unemployment_gap_core_full,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.263594095653983
hsa_steady_unemployment_gap_core_full_baseline_20260709_165648,hsa_steady,unemployment_gap_core_full,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.01261330926256722
hsa_steady_unemployment_gap_core_post_2008_baseline_20260709_170305,hsa_steady,unemployment_gap_core_post_2008,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,6.454968439670157
hsa_steady_unemployment_gap_core_post_2008_baseline_20260709_170305,hsa_steady,unemployment_gap_core_post_2008,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.0210840520058146
hsa_steady_unemployment_gap_core_pre_2008_baseline_20260709_170012,hsa_steady,unemployment_gap_core_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,2.0132374486900764
hsa_steady_unemployment_gap_core_pre_2008_baseline_20260709_170012,hsa_steady,unemployment_gap_core_pre_2008,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.3981734549421035
hsa_steady_unemployment_gap_core_start_1988_baseline_20260709_170701,hsa_steady,unemployment_gap_core_start_1988,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,4.59882387319308
hsa_steady_unemployment_gap_core_start_1988_baseline_20260709_170701,hsa_steady,unemployment_gap_core_start_1988,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.145816786017442
hsa_steady_unemployment_gap_end_2019_baseline_20260623_033707,hsa_steady,unemployment_gap_end_2019,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.49127862687617635
hsa_steady_unemployment_gap_end_2019_baseline_20260623_033707,hsa_steady,unemployment_gap_end_2019,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.15032257399541377
hsa_steady_unemployment_gap_exclude_covid_baseline_20260623_033059,hsa_steady,unemployment_gap_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.4520373899440588
hsa_steady_unemployment_gap_exclude_covid_baseline_20260623_033059,hsa_steady,unemployment_gap_exclude_covid,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.1757587130097212
hsa_steady_unemployment_gap_full_baseline_20260623_032417,hsa_steady,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.4568088441412488
hsa_steady_unemployment_gap_full_baseline_20260623_032417,hsa_steady,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.15890511899434326
hsa_steady_unemployment_gap_post_2008_baseline_20260623_033030,hsa_steady,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,3.350311927572201
hsa_steady_unemployment_gap_post_2008_baseline_20260623_033030,hsa_steady,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.9636421852122811
hsa_steady_unemployment_gap_pre_2008_baseline_20260623_032740,hsa_steady,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.023510665113202343
hsa_steady_unemployment_gap_pre_2008_baseline_20260623_032740,hsa_steady,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.9574592875298861
hsa_steady_unemployment_gap_start_1988_baseline_20260623_033422,hsa_steady,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,4.727869156471828
hsa_steady_unemployment_gap_start_1988_baseline_20260623_033422,hsa_steady,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.1335804823022053
